Company information:;Unnamed: 1;C2;C3
0.88;24.71;0.19435;0.07313
0.89;24.75;0.20127;0.07378
0.9;25.09;0.20546999999999999;0.07453
0.91;25.3;0.20047;0.07732
0.92;26.47;0.19951;0.07851999999999999
0.93;24.94;0.16063999999999998;0.07722
0.94;23.97;0.16161;0.07667
0.95;23.7;0.16124000000000002;0.07684999999999999
0.96;23.71;0.1374;0.0775
0.97;23.67;0.11655;0.07787000000000001
0.98;23.61;0.11036;0.07787000000000001
0.99;23.47;0.10346999999999999;0.07825
1;23.31;0.1077;0.07843000000000001
1.01;23.03;0.11885;0.07890000000000001
1.02;23.5;0.11675;0.07955
1.03;22.82;0.1044;0.07870999999999999
1.04;22.09;0.10327;0.07862000000000001
1.05;22.27;0.10729999999999999;0.0788
1.06;22.27;0.1032;0.07964
1.07;22.26;0.10363;0.07983
1.08;21.32;0.09320999999999999;0.0788
1.09;20.45;0.08985;0.07834
1.1;19.21;0.08921;0.07797
1.11;19.18;0.09148;0.07787000000000001
1.12;18.47;0.10317;0.07759999999999999
1.13;18.24;0.10579999999999999;0.07797
1.14;18.68;0.09221;0.07834
1.15;18.68;0.09221;0.07834
1.16;18.68;0.09221;0.07834
1.17;16.88;0.033100000000000004;0.05074
1.18;16.86;0.04293;0.05046
1.19;16.78;0.04819;0.05027
1.2;16.83;0.05754;0.05027
1.21;17.74;0.05998;0.04962
1.22;17.91;0.059340000000000004;0.04925
1.23;17.63;0.06141;0.04832
1.24;17.66;0.06337;0.048420000000000005
1.25;17.18;0.0695;0.047670000000000004
1.26;16.87;0.07306;0.04739
1.27;17.03;0.07106;0.047299999999999995
1.28;17.41;0.08022;0.04739
1.29;17.74;0.08242000000000001;0.04758
1.3;18.13;0.08865;0.047490000000000004
1.31;17.66;0.10167;0.047020000000000006
1.32;17.13;0.08857999999999999;0.046090000000000006
1.33;14.86;0.07781999999999999;0.04451
1.34;14.62;0.0711;0.04442
1.35;13.71;0.067;0.04358
1.36;12.11;0.059840000000000004;0.04228
1.37;11.58;0.0645;0.041909999999999996
1.38;11.38;0.06054;0.04163
1.39;11.26;0.06104;0.04145
1.4;11.15;0.05681;0.04117
1.41;10.95;0.05888;0.040979999999999996
1.42;11.27;0.05881;0.04117
1.43;11.79;0.05868;0.04145
1.44;11.95;0.05878;0.04145
1.45;12.45;0.05908;0.04163
1.46;12.72;0.054509999999999996;0.04107
1.47;11.79;0.05235;0.04061
1.48;11.68;0.048350000000000004;0.04033
1.49;11.39;0.04672;0.03996
1.5;10.78;0.046619999999999995;0.0394
1.51;10.51;0.04309;0.03903
1.52;10.24;0.040530000000000004;0.03866
1.53;9.9;0.03986;0.038189999999999995
1.54;9.71;0.039729999999999994;0.03791
1.55;9.32;0.03936;0.037450000000000004
1.56;8.93;0.038759999999999996;0.03689
1.57;8.54;0.03793;0.03643
1.58;8.36;0.03683;0.03615
1.59;7.94;0.03407;0.035590000000000004
1.6;7.51;0.0314;0.03503
1.61;7.33;0.03034;0.03476
1.62;6.89;0.02687;0.0341
1.63;6.45;0.02514;0.03345
1.64;6.03;0.02274;0.0329
1.65;5.64;0.02051;0.03225
1.66;5.47;0.01918;0.03197
1.67;5.17;0.01668;0.03141
1.68;4.87;0.015619999999999998;0.030850000000000002
1.69;4.64;0.01558;0.03039
1.7;4.55;0.01475;0.030109999999999998
1.71;4.53;0.01445;0.030019999999999998
1.72;4.53;0.015519999999999999;0.02974
1.73;4.66;0.01745;0.02964
1.74;4.89;0.01838;0.02964
1.75;5.22;0.020079999999999997;0.02974
1.76;5.42;0.020210000000000002;0.02983
1.77;6.04;0.02078;0.030109999999999998
1.78;6.39;0.020980000000000002;0.030289999999999997
1.79;7.25;0.02185;0.030109999999999998
1.8;7.5;0.02161;0.030109999999999998
1.81;7.86;0.02061;0.030019999999999998
1.82;8.28;0.02071;0.02983
1.83;8.4;0.01975;0.02955
1.84;8.17;0.01688;0.02899
1.85;8.04;0.01499;0.02871
1.86;7.71;0.01349;0.028059999999999998
1.87;7.4;0.01399;0.027600000000000003
1.88;7.53;0.01479;0.02741
1.89;7.72;0.01558;0.02723
1.9;7.9;0.016149999999999998;0.02723
1.91;8.36;0.01675;0.02723
1.92;8.77;0.017920000000000002;0.02714
1.93;8.93;0.02061;0.026949999999999998
1.94;9.07;0.02168;0.026670000000000003
1.95;9.16;0.02191;0.026670000000000003
1.96;9.42;0.02258;0.02648
1.97;9.67;0.022539999999999998;0.0263
1.98;9.8;0.023010000000000003;0.026109999999999998
1.99;9.93;0.023739999999999997;0.025929999999999998
2;10.06;0.024239999999999998;0.02583
2.01;10.24;0.02531;0.02565
2.02;10.51;0.02721;0.02556
2.03;10.76;0.02881;0.02546
2.04;11.19;0.03207;0.02546
2.05;11.5;0.032740000000000005;0.02546
2.06;12.19;0.03333;0.02556
2.07;12.52;0.0332;0.02546
2.08;12.55;0.0348;0.02528
2.09;12.36;0.0341;0.02481
2.1;12.25;0.03513;0.02472
2.11;12.12;0.0367;0.02425
2.12;12;0.03666;0.02388
2.13;11.74;0.03553;0.023510000000000003
2.14;11.35;0.03244;0.02314
2.15;11.35;0.03244;0.02314
2.16;11.35;0.03244;0.02314
2.17;9.78;0.02428;0.01227
2.18;9.38;0.02334;0.011800000000000001
2.19;9.13;0.023739999999999997;0.011519999999999999
2.2;8.27;0.02454;0.01078
2.21;7.23;0.026609999999999998;0.010039999999999999
2.22;6.27;0.02641;0.00911
2.23;5.23;0.02827;0.00836
2.24;4.9;0.02917;0.00808
2.25;4.24;0.030940000000000002;0.00734
2.26;3.59;0.0327;0.006690000000000001
2.27;3.28;0.03447;0.00623
2.28;2.7;0.03803;0.0054800000000000005
2.29;2.21;0.04283;0.00474
2.3;1.81;0.047990000000000005;0.004
2.31;1.66;0.04995;0.00372
2.32;1.45;0.05415;0.00325
2.33;1.27;0.05738;0.00269
2.34;1.15;0.06164;0.00232
2.35;1.16;0.06287;0.0025099999999999996
2.36;1.3;0.061340000000000006;0.0028799999999999997
2.37;1.67;0.05645;0.0035299999999999997
2.38;1.78;0.05125;0.00372
2.39;1.75;0.04879;0.00362
2.4;1.53;0.04476;0.00316
2.41;1.29;0.04263;0.0026
2.42;1.04;0.03713;0.00204
2.43;0.95;0.0347;0.00177
2.44;0.83;0.031039999999999998;0.00149
2.45;0.77;0.02937;0.00139
2.46;0.74;0.02837;0.00139
2.47;0.7;0.02644;0.00149
2.48;0.66;0.024739999999999998;0.00139
2.49;0.62;0.02195;0.00149
2.5;0.65;0.02151;0.00177
2.51;0.63;0.01795;0.0016699999999999998
2.52;0.6;0.01462;0.00139
2.53;0.57;0.01359;0.00121
2.54;0.5;0.01269;0.00102
2.55;0.49;0.01275;0.00149
2.56;0.5;0.009890000000000001;0.00204
2.57;0.51;0.00949;0.00232
2.58;0.52;0.00939;0.0028799999999999997
2.59;0.52;0.00879;0.0035299999999999997
2.6;0.52;0.00826;0.00381
2.61;0.52;0.00666;0.00437
2.62;0.53;0.005889999999999999;0.00483
2.63;0.52;0.005730000000000001;0.00511
2.64;0.51;0.0051600000000000005;0.0054800000000000005
2.65;0.51;0.00513;0.0057599999999999995
2.66;0.51;0.00523;0.00613
2.67;0.5;0.00453;0.0066
2.68;0.5;0.00436;0.0071600000000000006
2.69;0.51;0.00376;0.00762
2.7;0.52;0.0037;0.00799
2.71;0.54;0.00393;0.00855
2.72;0.55;0.00413;0.00911
2.73;0.61;0.00433;0.01013
2.74;1.05;0.005;0.01264
2.75;1.43;0.00553;0.014029999999999999
2.76;2.58;0.00653;0.016730000000000002
2.77;3.81;0.00783;0.01821
2.78;4.13;0.00856;0.01719
2.79;4.54;0.00872;0.01329
2.8;4.72;0.006889999999999999;0.01217
2.81;4.79;0.00579;0.011519999999999999
2.82;4.79;0.005889999999999999;0.01115
2.83;4.85;0.00646;0.01059
2.84;4.87;0.006860000000000001;0.01013
2.85;4.81;0.00729;0.00948
2.86;4.64;0.00843;0.00874
2.87;4.57;0.009089999999999999;0.00846
2.88;4.4;0.010060000000000001;0.00762
2.89;4.25;0.010289999999999999;0.00697
2.9;4.11;0.010490000000000001;0.00632
2.91;3.94;0.009789999999999998;0.0057599999999999995
2.92;3.86;0.011689999999999999;0.0054800000000000005
2.93;3.7;0.01156;0.00511
2.94;3.54;0.01106;0.00474
2.95;3.39;0.01056;0.00437
2.96;3.23;0.00949;0.004
2.97;3.15;0.008960000000000001;0.00381
2.98;3;0.00819;0.00344
2.99;2.94;0.00793;0.00325
3;2.76;0.00739;0.00297
3.01;2.62;0.00683;0.0026
3.02;2.48;0.00623;0.0022299999999999998
3.03;2.33;0.00553;0.00195
3.04;2.19;0.00519;0.00158
3.05;2.12;0.005030000000000001;0.00149
3.06;2.01;0.0045;0.00121
3.07;1.9;0.004;0.00093
3.08;1.8;0.0035299999999999997;0.00065
3.09;1.75;0.0033599999999999997;0.00046
3.1;1.67;0.00313;0.00028000000000000003
3.11;1.61;0.0029300000000000003;0.0
3.12;1.56;0.0027;-0.00019
3.13;1.52;0.0024;-0.00037
3.14;1.49;0.00216;-0.00046
3.15;1.49;0.00216;-0.00046
3.16;1.49;0.00216;-0.00046
3.17;1.34;0.00033;-0.00511
3.18;1.31;0.0003;-0.0052
3.19;1.23;0.00023;-0.00539
3.2;1.17;0.00027;-0.00558
3.21;1.14;0.00027;-0.00567
3.22;1.08;0.00027;-0.005849999999999999
3.23;1.05;0.00027;-0.00595
3.24;1.02;0.0003;-0.00604
3.25;1.02;0.00027;-0.00604
3.26;1.02;0.00027;-0.00604
3.27;1.02;0.00027;-0.00604
3.28;1.02;0.00027;-0.00613
3.29;1.02;0.00033;-0.00613
3.3;1.01;0.00037;-0.00623
3.31;1;0.0003;-0.00623
3.32;1.01;0.0004;-0.00632
3.33;1.02;0.00047;-0.00632
3.34;1.03;0.00043;-0.00632
3.35;1.04;0.00033;-0.00641
3.36;1.03;0.00027;-0.00641
3.37;1;0.00027;-0.0065
3.38;0.9;0.00027;-0.0067800000000000004
3.39;0.79;0.00027;-0.00697
3.4;0.7;0.0005;-0.0071600000000000006
3.41;0.66;0.0009699999999999999;-0.00725
3.42;0.59;0.0024300000000000003;-0.00743
3.43;0.54;0.0033;-0.00753
3.44;0.45;0.0050999999999999995;-0.00753
3.45;0.41;0.00556;-0.00697
3.46;0.4;0.00496;-0.00604
3.47;0.39;0.0047;-0.00558
3.48;0.4;0.00443;-0.00455
3.49;0.39;0.00436;-0.00362
3.5;0.38;0.0040999999999999995;-0.00316
3.51;0.35;0.00376;-0.00214
3.52;0.34;0.0035600000000000002;-0.00074
3.53;0.35;0.0033;0.0
3.54;0.35;0.0028;0.0013
3.55;0.37;0.00263;0.0026
3.56;0.35;0.00216;0.0039
3.57;0.36;0.00196;0.00455
3.58;0.36;0.0013700000000000001;0.00567
3.59;0.36;0.0011;0.00623
3.6;0.35;0.00057;0.00725
3.61;0.34;0.0003;0.00827
3.62;0.33;0.0003;0.00939
3.63;0.33;0.0003;0.00994
3.64;0.33;0.0003;0.01115
3.65;0.33;0.0003;0.01255
3.66;0.32;0.0003;0.01329
3.67;0.3;0.0003;0.01431
3.68;0.31;0.00033;0.015050000000000001
3.69;0.31;0.00033;0.01663
3.7;0.32;0.0003;0.01803
3.71;0.34;0.0003;0.0197
3.72;0.35;0.00033;0.02119
3.73;0.36;0.00033;0.021929999999999998
3.74;0.38;0.00033;0.02323
3.75;0.39;0.00033;0.02398
3.76;0.4;0.00033;0.02556
3.77;0.47;0.00033;0.02779
3.78;0.5;0.00033;0.02853
3.79;0.43;0.00033;0.02909
3.8;0.35;0.00033;0.02964
3.81;0.41;0.00033;0.032619999999999996
3.82;0.41;0.00037;0.03392
3.83;0.44;0.00033;0.03596
3.84;0.41;0.00033;0.037079999999999995
3.85;0.42;0.00033;0.03782
3.86;0.4;0.00033;0.038840000000000006
3.87;0.4;0.00033;0.04061
3.88;0.38;0.00033;0.04154
3.89;0.41;0.00033;0.04321
3.9;0.38;0.00033;0.04488
3.91;0.37;0.00033;0.04572
3.92;0.38;0.00033;0.04795
3.93;0.39;0.00037;0.049530000000000005
3.94;0.4;0.00037;0.0513
3.95;0.42;0.00033;0.05241
3.96;0.4;0.00037;0.053810000000000004
3.97;0.41;0.00033;0.05594
3.98;0.39;0.00037;0.05669
3.99;0.39;0.00037;0.05817
4;0.39;0.00037;0.05892
4.01;0.41;0.00037;0.060590000000000005
4.02;0.39;0.00037;0.06197999999999999
4.03;0.38;0.00037;0.06347
4.04;0.37;0.00037;0.06505
4.05;0.38;0.00037;0.06634999999999999
4.06;0.4;0.00037;0.06931999999999999
4.07;0.4;0.00037;0.0709
4.08;0.41;0.00037;0.07341
4.09;0.4;0.00037;0.07443999999999999
4.1;0.38;0.00037;0.07592
4.11;0.37;0.0004;0.07704000000000001
4.12;0.36;0.0004;0.0788
4.13;0.38;0.0004;0.08122
4.14;0.38;0.00037;0.08187
4.15;0.38;0.00037;0.08187
4.16;0.38;0.00037;0.08187
4.17;0.47;0.00047;0.10278
4.18;0.46;0.00047;0.10547
4.19;0.44;0.00047;0.10704999999999999
4.2;0.45;0.00047;0.11012000000000001
4.21;0.47;0.00047;0.11198000000000001
4.22;0.42;0.00047;0.11467000000000001
4.23;0.43;0.00047;0.12006
4.24;0.41;0.00047;0.12174
4.25;0.47;0.0005;0.12888999999999998
4.26;1;0.0006;0.10334
4.27;3.99;0.00087;0.10436
4.28;16.21;0.0009;0.12201000000000001
4.29;14.73;0.0009699999999999999;0.11531999999999999
4.3;18.49;0.0011;0.11867
4.31;26.21;0.0014;0.12638
4.32;47.15;0.08362;0.13288999999999998
4.33;54.15;0.08362;0.13288999999999998
