Company information:;Unnamed: 1;C2;C3
0.85;25.43;0.19041999999999998;0.016079999999999997
0.86;24.99;0.19062;0.01626
0.87;24.86;0.19768;0.01636
0.88;24.56;0.22141999999999998;0.01654
0.89;24.45;0.24575999999999998;0.0171
0.9;23.38;0.22635;0.01719
0.91;23.48;0.2073;0.01738
0.92;23.9;0.19604;0.01756
0.93;25.1;0.16041;0.01794
0.94;24.35;0.19411;0.01794
0.95;23.94;0.19748;0.01812
0.96;22.3;0.19648;0.01821
0.97;21.72;0.20207;0.01831
0.98;19.28;0.20141;0.01812
0.99;18.22;0.18046;0.01812
1;17.13;0.1717;0.01812
1.01;15.95;0.15641999999999998;0.01812
1.02;15.39;0.14449;0.01821
1.03;14.89;0.14418999999999998;0.0184
1.04;14.75;0.14166;0.01849
1.05;14.61;0.14053;0.01868
1.06;14.43;0.14036;0.01877
1.07;14.31;0.13594;0.01896
1.08;14.44;0.12470999999999999;0.01905
1.09;14.48;0.12022;0.01914
1.1;14.48;0.1046;0.01924
1.11;14.48;0.1046;0.01924
1.12;14.48;0.1046;0.01924
1.13;16.27;0.06191;0.01803
1.14;16.91;0.07952;0.01821
1.15;18.46;0.14409;0.0184
1.16;19.04;0.16234;0.01849
1.17;18.53;0.14931999999999998;0.0184
1.18;18.34;0.13643;0.01821
1.19;15.69;0.10540000000000001;0.01794
1.2;13.16;0.14879;0.017839999999999998
1.21;12.51;0.15075;0.017839999999999998
1.22;11.17;0.13507;0.01756
1.23;11.1;0.12994;0.01747
1.24;10.9;0.11481999999999999;0.01728
1.25;10.74;0.11019;0.01719
1.26;9.92;0.09811;0.01701
1.27;9.5;0.09287999999999999;0.01682
1.28;8.49;0.09767;0.01654
1.29;8.01;0.09491;0.01645
1.3;7.77;0.09015000000000001;0.01626
1.31;6.75;0.09767;0.01589
1.32;6.44;0.09877;0.015050000000000001
1.33;6.75;0.09368000000000001;0.014960000000000001
1.34;6.7;0.04462;0.015050000000000001
1.35;6.68;0.036;0.015050000000000001
1.36;6.79;0.03527;0.014960000000000001
1.37;6.33;0.03716;0.014960000000000001
1.38;6.37;0.046520000000000006;0.01468
1.39;6.33;0.041890000000000004;0.01478
1.4;6.32;0.041530000000000004;0.01468
1.41;5.81;0.04396;0.0145
1.42;5.46;0.05078;0.0145
1.43;4.89;0.056549999999999996;0.01431
1.44;4.81;0.05704;0.01422
1.45;4.77;0.05232;0.01422
1.46;4.74;0.048920000000000005;0.01413
1.47;4.54;0.05578;0.014029999999999999
1.48;4.47;0.05638;0.01394
1.49;4.42;0.054810000000000005;0.01385
1.5;4.35;0.054310000000000004;0.01385
1.51;4.28;0.053450000000000004;0.01375
1.52;4.13;0.05152;0.01357
1.53;3.88;0.04952;0.013380000000000001
1.54;3.7;0.04772;0.01329
1.55;3.36;0.04342;0.013009999999999999
1.56;3.19;0.04199;0.01282
1.57;2.74;0.027239999999999997;0.01245
1.58;2.57;0.02591;0.01227
1.59;2.16;0.02807;0.011890000000000001
1.6;1.75;0.02861;0.01143
1.61;1.61;0.02641;0.01124
1.62;1.42;0.02524;0.01115
1.63;1.36;0.02524;0.01115
1.64;1.28;0.02784;0.01097
1.65;1.24;0.02954;0.01097
1.66;1.32;0.0335;0.01097
1.67;1.41;0.036;0.01106
1.68;1.68;0.04083;0.01134
1.69;1.73;0.04079;0.01134
1.7;1.75;0.038759999999999996;0.01124
1.71;1.74;0.036;0.01124
1.72;1.72;0.03254;0.01106
1.73;1.69;0.03177;0.01097
1.74;1.61;0.030170000000000002;0.01078
1.75;1.56;0.0296;0.01069
1.76;1.52;0.0295;0.01059
1.77;1.56;0.02954;0.01059
1.78;1.74;0.029670000000000002;0.01069
1.79;2.44;0.02914;0.01124
1.8;3.26;0.030170000000000002;0.011619999999999998
1.81;3.66;0.03127;0.011710000000000002
1.82;4.31;0.0316;0.011800000000000001
1.83;4.76;0.02987;0.011519999999999999
1.84;4.93;0.02924;0.01143
1.85;5.06;0.027809999999999998;0.01115
1.86;4.93;0.02827;0.01097
1.87;4.7;0.02631;0.0105
1.88;4.43;0.02584;0.010320000000000001
1.89;4.04;0.02314;0.010039999999999999
1.9;4.04;0.02231;0.00994
1.91;4.06;0.026109999999999998;0.00985
1.92;4.08;0.02911;0.00985
1.93;4.16;0.0337;0.00985
1.94;4.19;0.03453;0.00985
1.95;4.37;0.0339;0.00976
1.96;4.5;0.033100000000000004;0.00976
1.97;4.66;0.03197;0.00966
1.98;4.67;0.032240000000000005;0.00948
1.99;4.65;0.03293;0.00939
2;4.56;0.03333;0.00911
2.01;4.45;0.03227;0.00883
2.02;4.38;0.03214;0.00874
2.03;4.47;0.03234;0.00864
2.04;4.63;0.03164;0.00864
2.05;4.98;0.03004;0.00864
2.06;5.3;0.02881;0.00864
2.07;5.4;0.028239999999999998;0.00855
2.08;5.41;0.02637;0.00846
2.09;5.24;0.02568;0.00836
2.1;4.71;0.023940000000000003;0.00808
2.11;4.71;0.023940000000000003;0.00808
2.12;4.71;0.023940000000000003;0.00808
2.13;3.19;0.019309999999999997;0.00539
2.14;2.66;0.02018;0.00511
2.15;2.41;0.022010000000000002;0.0049299999999999995
2.16;1.98;0.02587;0.0044599999999999996
2.17;1.75;0.026670000000000003;0.0042699999999999995
2.18;1.46;0.02827;0.00409
2.19;1.33;0.02904;0.004
2.2;1.18;0.03244;0.0039
2.21;1.18;0.03427;0.0039
2.22;1.16;0.03773;0.00381
2.23;1.16;0.03989;0.0039
2.24;1.19;0.041890000000000004;0.0039
2.25;1.19;0.04299;0.0039
2.26;1.24;0.04342;0.0039
2.27;1.37;0.04223;0.00409
2.28;1.46;0.04039;0.00409
2.29;1.57;0.03746;0.00418
2.3;1.56;0.03493;0.00409
2.31;1.54;0.03397;0.00409
2.32;1.45;0.03177;0.004
2.33;1.37;0.030670000000000003;0.0039
2.34;1.17;0.02711;0.00372
2.35;1.06;0.02544;0.00372
2.36;0.9;0.02185;0.0035299999999999997
2.37;0.81;0.019809999999999998;0.0035299999999999997
2.38;0.66;0.01762;0.00344
2.39;0.56;0.01642;0.00344
2.4;0.53;0.01618;0.00344
2.41;0.49;0.01738;0.0035299999999999997
2.42;0.48;0.01858;0.00362
2.43;0.5;0.02025;0.00362
2.44;0.6;0.02125;0.0039
2.45;0.64;0.020649999999999998;0.004
2.46;0.68;0.019710000000000002;0.004
2.47;0.66;0.01905;0.004
2.48;0.58;0.01905;0.0039
2.49;0.5;0.01898;0.0039
2.5;0.46;0.01862;0.004
2.51;0.41;0.01782;0.004
2.52;0.41;0.01788;0.00409
2.53;0.4;0.01652;0.0042699999999999995
2.54;0.42;0.01549;0.0042699999999999995
2.55;0.45;0.01485;0.00437
2.56;0.54;0.01392;0.00455
2.57;0.6;0.01422;0.0046500000000000005
2.58;0.74;0.014320000000000001;0.00483
2.59;0.77;0.01382;0.00483
2.6;0.73;0.013689999999999999;0.00483
2.61;0.67;0.01425;0.00474
2.62;0.61;0.01465;0.00474
2.63;0.53;0.01515;0.00474
2.64;0.45;0.01618;0.00483
2.65;0.45;0.01832;0.0049299999999999995
2.66;0.45;0.01598;0.00511
2.67;0.49;0.01565;0.0052
2.68;0.5;0.01568;0.0053
2.69;0.53;0.01685;0.0054800000000000005
2.7;0.54;0.01705;0.0054800000000000005
2.71;0.57;0.017079999999999998;0.00558
2.72;0.56;0.01728;0.00558
2.73;0.53;0.01872;0.00567
2.74;0.53;0.02068;0.00567
2.75;0.53;0.02115;0.0057599999999999995
2.76;0.52;0.02048;0.005849999999999999
2.77;0.54;0.01975;0.00595
2.78;0.69;0.019710000000000002;0.00623
2.79;1.22;0.01822;0.00688
2.8;1.62;0.01812;0.00725
2.81;2.26;0.019850000000000003;0.00762
2.82;2.44;0.01921;0.00762
2.83;2.63;0.01868;0.00762
2.84;2.71;0.018949999999999998;0.00771
2.85;2.76;0.01878;0.00762
2.86;2.78;0.01692;0.00762
2.87;2.88;0.01442;0.00771
2.88;2.93;0.013619999999999998;0.00771
2.89;3.07;0.01315;0.00771
2.9;3.14;0.01329;0.00771
2.91;3.23;0.01329;0.007809999999999999
2.92;3.27;0.01305;0.007809999999999999
2.93;3.29;0.01269;0.007809999999999999
2.94;3.3;0.01252;0.00771
2.95;3.16;0.01269;0.00762
2.96;3.1;0.01345;0.00762
2.97;2.9;0.01402;0.00753
2.98;2.79;0.01329;0.00753
2.99;2.58;0.01199;0.00743
3;2.41;0.011619999999999998;0.00734
3.01;2.25;0.01126;0.00725
3.02;2.1;0.01079;0.0071600000000000006
3.03;1.97;0.01062;0.0070599999999999994
3.04;1.89;0.01066;0.00697
3.05;1.72;0.010960000000000001;0.00697
3.06;1.67;0.01046;0.00688
3.07;1.58;0.009789999999999998;0.00688
3.08;1.51;0.00929;0.0067800000000000004
3.09;1.11;0.00962;0.00688
3.1;1.11;0.00962;0.00688
3.11;1.11;0.00962;0.00688
3.12;1.43;0.00736;0.00911
3.13;1.42;0.00726;0.00901
3.14;1.4;0.00729;0.00901
3.15;1.39;0.00736;0.00911
3.16;1.35;0.0075899999999999995;0.00911
3.17;1.34;0.00763;0.00911
3.18;1.24;0.008029999999999999;0.00901
3.19;1.11;0.00789;0.00901
3.2;1.06;0.00783;0.008919999999999999
3.21;0.98;0.007730000000000001;0.00883
3.22;0.86;0.008289999999999999;0.00883
3.23;0.79;0.00869;0.00883
3.24;0.7;0.010119999999999999;0.00883
3.25;0.63;0.01056;0.00883
3.26;0.54;0.01265;0.00883
3.27;0.5;0.01349;0.00883
3.28;0.44;0.01445;0.008919999999999999
3.29;0.43;0.01452;0.008919999999999999
3.3;0.41;0.014150000000000001;0.00911
3.31;0.41;0.01382;0.0092
3.32;0.41;0.01332;0.00939
3.33;0.45;0.01289;0.00939
3.34;0.51;0.01252;0.00957
3.35;0.56;0.01255;0.00957
3.36;0.62;0.011890000000000001;0.00966
3.37;0.61;0.01156;0.00966
3.38;0.55;0.01102;0.00976
3.39;0.51;0.01036;0.00985
3.4;0.43;0.00982;0.00994
3.41;0.4;0.00999;0.010039999999999999
3.42;0.34;0.01066;0.01022
3.43;0.33;0.01082;0.010320000000000001
3.44;0.29;0.01076;0.0105
3.45;0.28;0.01076;0.01059
3.46;0.28;0.01042;0.01078
3.47;0.28;0.01002;0.01097
3.48;0.28;0.00982;0.01115
3.49;0.28;0.009720000000000001;0.01124
3.5;0.29;0.009460000000000001;0.011519999999999999
3.51;0.3;0.00939;0.011619999999999998
3.52;0.31;0.00919;0.011890000000000001
3.53;0.31;0.00916;0.011890000000000001
3.54;0.29;0.00846;0.01217
3.55;0.28;0.00813;0.01227
3.56;0.28;0.00729;0.01245
3.57;0.28;0.00696;0.01255
3.58;0.28;0.00626;0.01273
3.59;0.28;0.006030000000000001;0.01292
3.6;0.28;0.00546;0.013099999999999999
3.61;0.28;0.00533;0.0132
3.62;0.27;0.00529;0.013470000000000001
3.63;0.27;0.00523;0.01357
3.64;0.28;0.0050999999999999995;0.01385
3.65;0.27;0.0051600000000000005;0.01394
3.66;0.26;0.00513;0.01422
3.67;0.26;0.00513;0.01431
3.68;0.26;0.005059999999999999;0.0145
3.69;0.26;0.005;0.01459
3.7;0.25;0.0049299999999999995;0.01487
3.71;0.25;0.004860000000000001;0.014960000000000001
3.72;0.25;0.004860000000000001;0.01515
3.73;0.25;0.0049299999999999995;0.01533
3.74;0.25;0.004860000000000001;0.015519999999999999
3.75;0.25;0.00483;0.015609999999999999
3.76;0.26;0.00483;0.01589
3.77;0.26;0.004900000000000001;0.01598
3.78;0.27;0.00496;0.01617
3.79;0.27;0.0049299999999999995;0.01626
3.8;0.26;0.004860000000000001;0.01654
3.81;0.26;0.004900000000000001;0.01663
3.82;0.26;0.004860000000000001;0.01691
3.83;0.26;0.004860000000000001;0.01701
3.84;0.26;0.00466;0.01728
3.85;0.25;0.0045;0.01738
3.86;0.25;0.00456;0.01756
3.87;0.25;0.0046;0.01775
3.88;0.25;0.0046;0.01794
3.89;0.26;0.0046;0.01803
3.9;0.26;0.0046;0.01831
3.91;0.26;0.0046;0.0184
3.92;0.23;0.004730000000000001;0.01868
3.93;0.25;0.00463;0.01877
3.94;0.3;0.0044;0.01896
3.95;0.3;0.0044599999999999996;0.01905
3.96;0.28;0.00456;0.01924
3.97;0.27;0.0047;0.019420000000000003
3.98;0.26;0.0047;0.01961
3.99;0.26;0.0047599999999999995;0.0197
4;0.26;0.00466;0.01989
4.01;0.24;0.004730000000000001;0.02007
4.02;0.25;0.004860000000000001;0.02017
4.03;0.25;0.0049299999999999995;0.02035
4.04;0.28;0.0048;0.02063
4.05;0.35;0.0048;0.02082
4.06;0.46;0.00463;0.02109
4.07;0.54;0.0048;0.02119
4.08;0.67;0.00533;0.02156
4.09;0.76;0.00549;0.02165
4.1;0.76;0.00549;0.02165
4.11;0.76;0.00549;0.02165
4.12;1.06;0.00546;0.02407
4.13;1.03;0.0045;0.02416
4.14;0.99;0.005;0.02425
4.15;0.89;0.004200000000000001;0.02407
4.16;0.76;0.0048;0.02388
4.17;0.65;0.00636;0.0237
4.18;0.56;0.0067599999999999995;0.023510000000000003
4.19;0.45;0.009089999999999999;0.023510000000000003
4.2;0.42;0.00936;0.023510000000000003
4.21;0.49;0.011519999999999999;0.02379
4.22;0.53;0.01062;0.02398
4.23;4.25;0.013519999999999999;0.02918
4.24;19.49;0.01678;0.03429
4.25;40.89;0.014150000000000001;0.039490000000000004
4.26;50.84;0.01219;0.040979999999999996
4.27;50.84;0.01219;0.040979999999999996
