Company information:;Unnamed: 1;C2;C3
1.37;20.42;0.11492000000000001;-0.00065
1.38;20.49;0.11968000000000001;-0.0005600000000000001
1.39;20.68;0.12913999999999998;-0.0005600000000000001
1.4;21.17;0.13157;-0.00037
1.41;22.1;0.13797;-0.00019
1.42;22.96;0.13011;-0.00037
1.43;20.53;0.09035;-0.00037
1.44;20.57;0.06494;-0.00037
1.45;20.69;0.06454;-0.00037
1.46;19.99;0.06051;-0.00046
1.47;19.12;0.06351;-0.00074
1.48;18.68;0.07282999999999999;-0.00065
1.49;18.84;0.07906;-0.0005600000000000001
1.5;19.05;0.07390000000000001;-0.00046
1.51;21.35;0.09814;0.0
1.52;21.63;0.08981;8.999999999999999e-05
1.53;23.05;0.0992;0.00037
1.54;24.45;0.09734000000000001;0.0005600000000000001
1.55;25.35;0.08798;0.00074
1.56;27.23;0.11053;0.0011200000000000001
1.57;30.34;0.19854;0.00158
1.58;29.57;0.24037;0.00204
1.59;27.94;0.14203;0.00177
1.6;28.12;0.15644999999999998;0.00158
1.61;24.67;0.22808;0.0013
1.62;22.63;0.23587;0.0011200000000000001
1.63;22.84;0.27317;0.0011200000000000001
1.64;20.81;0.26015;0.0008399999999999999
1.65;19.9;0.24913;0.0005600000000000001
1.66;18.73;0.25908;0.00028000000000000003
1.67;17.92;0.26824000000000003;0.00019
1.68;17.24;0.2414;8.999999999999999e-05
1.69;16.77;0.21575999999999998;-8.999999999999999e-05
1.7;16.71;0.21928999999999998;-0.00214
1.71;16.88;0.20743;-0.0025099999999999996
1.72;14.93;0.19761;-0.00297
1.73;14.68;0.19694;-0.00297
1.74;14.18;0.1767;-0.00316
1.75;13.5;0.12800999999999998;-0.00335
1.76;13.32;0.11326;-0.00335
1.77;13.14;0.1014;-0.00344
1.78;13.16;0.09997;-0.00344
1.79;13;0.10277;-0.00344
1.8;12.93;0.10114;-0.00344
1.81;12.86;0.09090999999999999;-0.00344
1.82;12.86;0.07709;-0.00344
1.83;12.89;0.07266;-0.00335
1.84;12.91;0.06667000000000001;-0.00344
1.85;13.05;0.06420000000000001;-0.00372
1.86;13.1;0.061340000000000006;-0.00381
1.87;13.21;0.05694;-0.00409
1.88;13.29;0.05255;-0.00455
1.89;13.2;0.05182;-0.00474
1.9;13.32;0.05128;-0.005849999999999999
1.91;13.32;0.04985;-0.00688
1.92;13.17;0.04859;-0.00957
1.93;13.08;0.05138;-0.01143
1.94;12.99;0.052219999999999996;-0.011800000000000001
1.95;12.97;0.05152;-0.013380000000000001
1.96;12.87;0.04972;-0.0157
1.97;12.76;0.04962;-0.01719
1.98;12.58;0.04889;-0.01924
1.99;12.41;0.04922;-0.02082
2;12.3;0.048850000000000005;-0.021
2.01;11.94;0.04616;-0.02119
2.02;11.8;0.04542;-0.021
2.03;11.39;0.044090000000000004;-0.02091
2.04;11.39;0.044090000000000004;-0.02091
2.05;11.39;0.044090000000000004;-0.02091
2.06;10.55;0.03979;-0.02277
2.07;10.54;0.03953;-0.02398
2.08;10.46;0.0385;-0.02834
2.09;10.42;0.0394;-0.030670000000000003
2.1;10.38;0.040229999999999995;-0.033729999999999996
2.11;10.43;0.04083;-0.034570000000000004
2.12;10.46;0.041460000000000004;-0.03587
2.13;10.35;0.04089;-0.03671
2.14;9.88;0.04069;-0.038189999999999995
2.15;9.63;0.04029;-0.03847
2.16;9.34;0.03723;-0.038380000000000004
2.17;9.34;0.03597;-0.03829
2.18;9.48;0.03617;-0.0381
2.19;9.5;0.036359999999999996;-0.0381
2.2;9.55;0.03843;-0.038009999999999995
2.21;9.61;0.039259999999999996;-0.038009999999999995
2.22;9.59;0.04106;-0.03791
2.23;9.63;0.041460000000000004;-0.03791
2.24;9.65;0.04139;-0.03791
2.25;9.58;0.04306;-0.03866
2.26;9.47;0.04339;-0.039310000000000005
2.27;9.27;0.04303;-0.039869999999999996
2.28;8.67;0.04179;-0.040049999999999995
2.29;8.3;0.04019;-0.03996
2.3;7.43;0.0378;-0.03996
2.31;7.05;0.03607;-0.040049999999999995
2.32;6.31;0.033100000000000004;-0.040049999999999995
2.33;5.64;0.032240000000000005;-0.04014
2.34;5.38;0.03204;-0.04014
2.35;5.07;0.03184;-0.04014
2.36;4.97;0.0325;-0.04014
2.37;4.92;0.0343;-0.04014
2.38;5.05;0.03553;-0.040049999999999995
2.39;5.48;0.03693;-0.03996
2.4;5.73;0.03716;-0.03996
2.41;6.26;0.03666;-0.039869999999999996
2.42;6.43;0.036;-0.039869999999999996
2.43;6.37;0.034;-0.039869999999999996
2.44;6.06;0.03134;-0.03996
2.45;5.83;0.02994;-0.03996
2.46;5.52;0.02797;-0.03996
2.47;4.82;0.02504;-0.04014
2.48;4.51;0.024480000000000002;-0.04014
2.49;4.01;0.023440000000000003;-0.04033
2.5;3.8;0.02308;-0.04033
2.51;3.29;0.023940000000000003;-0.040420000000000005
2.52;2.82;0.02657;-0.04052
2.53;2.62;0.028140000000000002;-0.04061
2.54;2.16;0.032;-0.0407
2.55;1.95;0.03307;-0.0407
2.56;1.62;0.03553;-0.04089
2.57;1.47;0.03673;-0.04089
2.58;1.26;0.039130000000000005;-0.040979999999999996
2.59;1.2;0.04033;-0.040979999999999996
2.6;1.05;0.044520000000000004;-0.040979999999999996
2.61;0.99;0.047049999999999995;-0.040979999999999996
2.62;0.87;0.052950000000000004;-0.04107
2.63;0.79;0.054079999999999996;-0.04107
2.64;0.71;0.05305;-0.04107
2.65;0.69;0.04982;-0.04107
2.66;0.67;0.046259999999999996;-0.0341
2.67;0.66;0.04496;-0.03401
2.68;0.7;0.04356;-0.033729999999999996
2.69;0.72;0.04133;-0.03364
2.7;0.76;0.03736;-0.03364
2.71;0.74;0.03696;-0.03364
2.72;0.68;0.03716;-0.03364
2.73;0.69;0.03663;-0.03345
2.74;0.67;0.03343;-0.03345
2.75;0.61;0.026010000000000002;-0.03345
2.76;0.58;0.02388;-0.03345
2.77;0.56;0.02218;-0.03345
2.78;0.51;0.02025;-0.03345
2.79;0.49;0.02045;-0.03345
2.8;0.43;0.01858;-0.03336
2.81;0.42;0.01822;-0.03318
2.82;0.42;0.016050000000000002;-0.0329
2.83;0.44;0.01598;-0.03271
2.84;0.46;0.01645;-0.03252
2.85;0.57;0.01755;-0.032060000000000005
2.86;0.66;0.01812;-0.03178
2.87;0.77;0.018449999999999998;-0.0316
2.88;1.05;0.01991;-0.031129999999999998
2.89;1.78;0.02091;-0.030670000000000003
2.9;2.32;0.02165;-0.03048
2.91;3.56;0.02561;-0.030019999999999998
2.92;4.07;0.02847;-0.02983
2.93;4.73;0.026670000000000003;-0.02983
2.94;4.95;0.02434;-0.02983
2.95;5.22;0.02028;-0.030019999999999998
2.96;5.31;0.019710000000000002;-0.030109999999999998
2.97;5.32;0.01911;-0.030199999999999998
2.98;5.32;0.019280000000000002;-0.030199999999999998
2.99;5.4;0.02035;-0.030199999999999998
3;5.4;0.02071;-0.030199999999999998
3.01;5.42;0.02155;-0.030109999999999998
3.02;5.4;0.02168;-0.030109999999999998
3.03;5.4;0.02168;-0.030109999999999998
3.04;5.4;0.02168;-0.030109999999999998
3.05;5.27;0.02581;-0.027039999999999998
3.06;5.24;0.02468;-0.027039999999999998
3.07;5.11;0.02438;-0.026760000000000003
3.08;5.02;0.02434;-0.026760000000000003
3.09;4.82;0.024480000000000002;-0.026670000000000003
3.1;4.6;0.025079999999999998;-0.026670000000000003
3.11;4.45;0.02498;-0.026670000000000003
3.12;4.18;0.024079999999999997;-0.02658
3.13;4.04;0.023239999999999997;-0.02658
3.14;3.79;0.022350000000000002;-0.02658
3.15;3.64;0.02075;-0.02658
3.16;3.39;0.02025;-0.02658
3.17;3.05;0.02105;-0.02658
3.18;2.9;0.020309999999999998;-0.026670000000000003
3.19;2.62;0.01968;-0.026670000000000003
3.2;2.37;0.018879999999999997;-0.02658
3.21;2.11;0.01785;-0.02658
3.22;2;0.01738;-0.026670000000000003
3.23;1.75;0.01648;-0.026670000000000003
3.24;1.66;0.016120000000000002;-0.026670000000000003
3.25;1.43;0.015619999999999998;-0.026670000000000003
3.26;1.31;0.015449999999999998;-0.026760000000000003
3.27;1.14;0.01549;-0.026760000000000003
3.28;1.06;0.01578;-0.026760000000000003
3.29;0.97;0.01705;-0.026670000000000003
3.3;0.9;0.01855;-0.026670000000000003
3.31;0.87;0.01925;-0.02658
3.32;0.79;0.020550000000000002;-0.02639
3.33;0.7;0.021079999999999998;-0.0263
3.34;0.6;0.020649999999999998;-0.02621
3.35;0.55;0.020079999999999997;-0.02621
3.36;0.45;0.01961;-0.026019999999999998
3.37;0.42;0.01921;-0.025929999999999998
3.38;0.38;0.01812;-0.02574
3.39;0.36;0.01752;-0.02565
3.4;0.35;0.016980000000000002;-0.02537
3.41;0.37;0.01695;-0.02509
3.42;0.34;0.01575;-0.02481
3.43;0.33;0.01499;-0.02444
3.44;0.31;0.01405;-0.02416
3.45;0.32;0.01359;-0.02398
3.46;0.31;0.01309;-0.023600000000000003
3.47;0.31;0.01289;-0.023420000000000003
3.48;0.31;0.01272;-0.02305
3.49;0.31;0.01235;-0.022670000000000003
3.5;0.32;0.011720000000000001;-0.0224
3.51;0.35;0.01046;-0.022019999999999998
3.52;0.36;0.010060000000000001;-0.02175
3.53;0.39;0.009890000000000001;-0.02109
3.54;0.4;0.01016;-0.02082
3.55;0.38;0.010119999999999999;-0.02072
3.56;0.31;0.00966;-0.02063
3.57;0.3;0.009859999999999999;-0.02044
3.58;0.3;0.00962;-0.02017
3.59;0.3;0.00982;-0.0197
3.6;0.31;0.00992;-0.01914
3.61;0.31;0.00992;-0.01896
3.62;0.31;0.00996;-0.01849
3.63;0.32;0.01002;-0.01831
3.64;0.31;0.00996;-0.017839999999999998
3.65;0.31;0.009859999999999999;-0.01756
3.66;0.31;0.00976;-0.0171
3.67;0.31;0.00976;-0.01663
3.68;0.31;0.009689999999999999;-0.01645
3.69;0.31;0.009460000000000001;-0.01598
3.7;0.3;0.00872;-0.015519999999999999
3.71;0.29;0.00819;-0.01543
3.72;0.29;0.00793;-0.014960000000000001
3.73;0.28;0.00786;-0.01459
3.74;0.29;0.00793;-0.01431
3.75;0.28;0.00786;-0.014029999999999999
3.76;0.27;0.00779;-0.01385
3.77;0.26;0.0075899999999999995;-0.013470000000000001
3.78;0.27;0.00753;-0.0132
3.79;0.28;0.00743;-0.01273
3.8;0.27;0.00743;-0.01245
3.81;0.28;0.00736;-0.011890000000000001
3.82;0.27;0.00723;-0.01143
3.83;0.29;0.00719;-0.01087
3.84;0.29;0.00713;-0.01059
3.85;0.3;0.00696;-0.010039999999999999
3.86;0.3;0.00696;-0.00948
3.87;0.31;0.00696;-0.0092
3.88;0.3;0.00696;-0.00874
3.89;0.3;0.0070599999999999994;-0.00846
3.9;0.33;0.0070599999999999994;-0.007809999999999999
3.91;0.32;0.00713;-0.00762
3.92;0.31;0.0069900000000000006;-0.0071600000000000006
3.93;0.32;0.00709;-0.00688
3.94;0.34;0.0069900000000000006;-0.00632
3.95;0.34;0.0070599999999999994;-0.0057599999999999995
3.96;0.37;0.0070599999999999994;-0.0053
3.97;0.34;0.00723;-0.00483
3.98;0.33;0.0069900000000000006;-0.00437
3.99;0.33;0.0070599999999999994;-0.00409
4;0.35;0.00709;-0.0035299999999999997
4.01;0.36;0.0071600000000000006;-0.00297
4.02;0.35;0.0071600000000000006;-0.00269
4.03;0.34;0.00723;-0.00214
4.04;0.34;0.00723;-0.00214
4.05;0.34;0.00723;-0.00214
4.06;0.36;0.00729;0.02007
4.07;0.35;0.00719;0.02035
4.08;0.34;0.00709;0.02044
4.09;0.33;0.006730000000000001;0.02072
4.1;0.34;0.006730000000000001;0.02072
4.11;0.33;0.00653;0.02109
4.12;0.36;0.0065899999999999995;0.02175
4.13;0.34;0.00626;0.0223
4.14;0.32;0.0061600000000000005;0.022670000000000003
4.15;0.31;0.00613;0.023420000000000003
4.16;0.32;0.00609;0.02398
4.17;0.34;0.006030000000000001;0.02472
4.18;0.34;0.00613;0.02509
4.19;0.4;0.0059900000000000005;0.025929999999999998
4.2;0.41;0.005889999999999999;0.0263
4.21;0.41;0.00583;0.026670000000000003
4.22;0.36;0.00553;0.02741
4.23;0.36;0.00539;0.02825
4.24;0.35;0.00523;0.02862
4.25;0.37;0.00536;0.02927
4.26;0.36;0.0057599999999999995;0.029920000000000002
4.27;0.39;0.00546;0.030109999999999998
4.28;0.35;0.00549;0.030760000000000003
4.29;0.34;0.00536;0.031219999999999998
4.3;0.35;0.00523;0.03197
4.31;0.35;0.00526;0.03243
4.32;0.37;0.00546;0.03327
4.33;0.39;0.0057599999999999995;0.03429
4.34;0.37;0.005690000000000001;0.034659999999999996
4.35;0.37;0.00553;0.0355
4.36;0.36;0.00556;0.03587
4.37;0.35;0.00556;0.03671
4.38;0.35;0.0055899999999999995;0.03717
4.39;0.34;0.00556;0.03791
4.4;0.33;0.00546;0.03866
4.41;0.35;0.00536;0.039490000000000004
4.42;0.34;0.00539;0.039869999999999996
4.43;0.33;0.00536;0.04052
4.44;0.34;0.00556;0.040799999999999996
4.45;0.31;0.00546;0.04117
4.46;0.31;0.00539;0.04145
4.47;0.29;0.00533;0.04247
4.48;0.29;0.00526;0.04256
4.49;0.31;0.00519;0.04368
4.5;4.87;0.01109;0.06523999999999999
4.51;25.85;0.00613;0.09525
4.52;50.38;0.013789999999999998;0.12703
