Company information:;Unnamed: 1;C2;C3
0.83;11.23;0.14316;0.03633
0.84;10.31;0.12325;0.03522
0.85;9.87;0.11772;0.03494
0.86;8.91;0.1057;0.03364
0.87;8.55;0.10303;0.03345
0.88;7.63;0.09944;0.03308
0.89;7.12;0.09737;0.03252
0.9;7.07;0.09470999999999999;0.03243
0.91;5.51;0.07869;0.03057
0.92;5.3;0.07662999999999999;0.03048
0.93;6.57;0.06564;0.032990000000000005
0.94;5.88;0.06564;0.03187
0.95;4.63;0.06087;0.028059999999999998
0.96;4.23;0.04722;0.025929999999999998
0.97;4.52;0.0308;0.03215
0.98;5.63;0.01735;0.03541
0.99;7.01;0.019280000000000002;0.03615
1;8.27;0.011789999999999998;0.03717
1.01;12.12;0.04029;0.04154
1.02;12.68;0.07356;0.04275
1.03;13.76;0.09547;0.04535
1.04;15.13;0.09154000000000001;0.046369999999999995
1.05;14.63;0.06114;0.045259999999999995
1.06;14.65;0.06467;0.04423
1.07;15.91;0.06327;0.04442
1.08;15.39;0.03467;0.0433
1.09;14.59;0.030539999999999998;0.04303
1.1;14.59;0.030539999999999998;0.04303
1.11;14.59;0.030539999999999998;0.04303
1.12;14.28;0.07679000000000001;0.027510000000000003
1.13;15.53;0.09724;0.027690000000000003
1.14;16.45;0.12007999999999999;0.02723
1.15;14.94;0.10187;0.027510000000000003
1.16;15.55;0.09494;0.027510000000000003
1.17;13.87;0.07513;0.02574
1.18;13.83;0.06867;0.02556
1.19;14.99;0.06081;0.02621
1.2;15.19;0.05282;0.02546
1.21;15.01;0.07113;0.02546
1.22;15.15;0.08089;0.02546
1.23;15.12;0.09617;0.02565
1.24;16.69;0.10453;0.027039999999999998
1.25;16.45;0.07523;0.026760000000000003
1.26;16.74;0.05268;0.02639
1.27;18.16;0.05182;0.02639
1.28;18.42;0.054450000000000005;0.026019999999999998
1.29;18.28;0.051179999999999996;0.025929999999999998
1.3;19.16;0.056909999999999995;0.026670000000000003
1.31;19.3;0.04046;0.026670000000000003
1.32;19.32;0.04223;0.02639
1.33;19.43;0.05578;0.02658
1.34;19.67;0.07017;0.02658
1.35;18.59;0.08990999999999999;0.02639
1.36;18.49;0.10836;0.02546
1.37;18.17;0.1037;0.02528
1.38;17.54;0.10490000000000001;0.025
1.39;17.37;0.10006999999999999;0.02509
1.4;17.35;0.07909000000000001;0.02509
1.41;17.15;0.07626000000000001;0.0249
1.42;16.24;0.10217;0.02388
1.43;16.43;0.12045;0.0237
1.44;15.9;0.13833;0.02509
1.45;16.19;0.14243;0.02583
1.46;14.89;0.09661;0.0249
1.47;14.57;0.07413;0.02472
1.48;14.27;0.07423;0.02425
1.49;13.77;0.07123;0.02388
1.5;13.06;0.06973;0.02305
1.51;11.31;0.0678;0.02175
1.52;11.07;0.06131;0.02175
1.53;11.22;0.055049999999999995;0.02175
1.54;11.22;0.05651;0.02175
1.55;10.78;0.03846;0.022019999999999998
1.56;11.58;0.02807;0.02258
1.57;11.65;0.04336;0.022670000000000003
1.58;12.77;0.07573;0.022949999999999998
1.59;13.35;0.08102;0.0223
1.6;12.54;0.02561;0.022019999999999998
1.61;12.55;0.03933;0.02221
1.62;13.08;0.048119999999999996;0.0224
1.63;13.72;0.055310000000000005;0.02258
1.64;14.31;0.06337;0.02398
1.65;16.25;0.06157;0.025929999999999998
1.66;16.47;0.05714;0.025929999999999998
1.67;16.95;0.08265;0.02686
1.68;16.82;0.09494;0.02741
1.69;18.67;0.16487000000000002;0.02779
1.7;19.83;0.22552;0.030670000000000003
1.71;21.34;0.23704;0.03243
1.72;17.94;0.21375999999999998;0.02946
1.73;18.8;0.2095;0.0289
1.74;18.46;0.19987;0.02909
1.75;17.23;0.2038;0.028059999999999998
1.76;16.66;0.15638;0.02741
1.77;16.29;0.18026;0.02435
1.78;15.92;0.23927;0.023510000000000003
1.79;15.69;0.29268;0.02546
1.8;12.17;0.22478;0.022949999999999998
1.81;11.56;0.20946;0.02258
1.82;11.3;0.20061;0.021929999999999998
1.83;10.32;0.17433;0.02035
1.84;9.87;0.15668;0.02026
1.85;9.85;0.15811;0.02054
1.86;9.27;0.17656;0.02026
1.87;8.93;0.16654;0.02044
1.88;8.93;0.14533000000000001;0.02054
1.89;8.82;0.09664;0.02044
1.9;8.81;0.09068000000000001;0.02044
1.91;8.82;0.07539;0.02063
1.92;8.84;0.06777;0.02063
1.93;9.05;0.062340000000000007;0.02072
1.94;9.08;0.061770000000000005;0.02072
1.95;9.22;0.05831;0.02082
1.96;9.27;0.055479999999999995;0.02072
1.97;9.21;0.05092;0.02054
1.98;9.11;0.045689999999999995;0.02044
1.99;9;0.04306;0.02026
2;8.83;0.039200000000000006;0.02007
2.01;8.79;0.03746;0.01998
2.02;8.61;0.038;0.0197
2.03;8.53;0.038130000000000004;0.019510000000000003
2.04;8.24;0.03843;0.01924
2.05;8.08;0.038;0.01905
2.06;7.79;0.039689999999999996;0.01877
2.07;7.61;0.038700000000000005;0.01849
2.08;7.48;0.0381;0.01831
2.09;7.28;0.038759999999999996;0.01803
2.1;7.28;0.038759999999999996;0.01803
2.11;7.28;0.038759999999999996;0.01803
2.12;6.69;0.02901;0.00911
2.13;6.67;0.02801;0.00901
2.14;6.49;0.027039999999999998;0.00855
2.15;6.35;0.026969999999999997;0.00836
2.16;5.98;0.02674;0.0079
2.17;5.57;0.02548;0.00743
2.18;5.32;0.02538;0.00725
2.19;4.91;0.02414;0.0067800000000000004
2.2;4.69;0.022510000000000002;0.0065
2.21;4.36;0.02128;0.00613
2.22;4.22;0.020649999999999998;0.00595
2.23;3.97;0.020649999999999998;0.00558
2.24;3.83;0.02118;0.00539
2.25;3.71;0.02298;0.0052
2.26;3.7;0.02428;0.0052
2.27;3.85;0.026940000000000002;0.0053
2.28;4.03;0.02757;0.00539
2.29;4.79;0.02801;0.00604
2.3;5.3;0.02714;0.00641
2.31;6.09;0.02677;0.0067800000000000004
2.32;6.33;0.02711;0.0067800000000000004
2.33;6.23;0.02587;0.0065
2.34;6.22;0.026170000000000002;0.0065
2.35;6.49;0.02158;0.00641
2.36;6.55;0.01998;0.00632
2.37;6.65;0.01802;0.00613
2.38;6.79;0.01705;0.00595
2.39;6.78;0.01635;0.005849999999999999
2.4;6.58;0.01469;0.00558
2.41;6.44;0.01385;0.00539
2.42;5.93;0.01202;0.00483
2.43;5.6;0.01202;0.0046500000000000005
2.44;5.03;0.01242;0.00409
2.45;4.71;0.01292;0.00381
2.46;4.18;0.01302;0.00335
2.47;3.65;0.01382;0.0028799999999999997
2.48;3.39;0.01472;0.0026
2.49;2.9;0.01748;0.00204
2.5;2.66;0.01878;0.00177
2.51;2.19;0.022109999999999998;0.00121
2.52;2.01;0.02411;0.00093
2.53;1.68;0.02837;0.00046
2.54;1.57;0.03014;0.00028000000000000003
2.55;1.46;0.033170000000000005;0.00019
2.56;1.48;0.0342;0.00019
2.57;1.56;0.0349;0.00028000000000000003
2.58;1.64;0.038630000000000005;0.00037
2.59;1.63;0.038630000000000005;0.00028000000000000003
2.6;1.46;0.03886;0.0
2.61;1.31;0.03753;-0.00028000000000000003
2.62;1.2;0.0358;-0.00037
2.63;1.06;0.0344;-0.00074
2.64;0.99;0.03387;-0.00093
2.65;0.89;0.033530000000000004;-0.0011200000000000001
2.66;0.77;0.0325;-0.0013
2.67;0.71;0.03127;-0.0013
2.68;0.61;0.030100000000000002;-0.0011200000000000001
2.69;0.58;0.02884;-0.00093
2.7;0.73;0.02841;-0.00019
2.71;0.83;0.02621;0.00019
2.72;1.14;0.024210000000000002;0.0008399999999999999
2.73;1.27;0.023579999999999997;0.00102
2.74;1.34;0.02051;0.00074
2.75;1.3;0.01975;0.00065
2.76;1.15;0.01768;8.999999999999999e-05
2.77;1.07;0.01702;-8.999999999999999e-05
2.78;0.94;0.01675;-0.00046
2.79;0.88;0.016649999999999998;-0.0005600000000000001
2.8;0.75;0.01668;-0.00074
2.81;0.69;0.018179999999999998;-0.0008399999999999999
2.82;0.72;0.020649999999999998;-0.00065
2.83;0.77;0.02068;-0.00028000000000000003
2.84;0.88;0.01955;-8.999999999999999e-05
2.85;0.9;0.01961;-0.00019
2.86;0.9;0.02041;0.0
2.87;0.85;0.019809999999999998;-0.00019
2.88;0.78;0.02045;-0.00046
2.89;0.76;0.02101;-0.00065
2.9;0.7;0.023739999999999997;-0.00074
2.91;0.71;0.02521;-0.0005600000000000001
2.92;0.98;0.027309999999999997;0.00019
2.93;1.1;0.02604;0.00065
2.94;1.17;0.02215;0.00074
2.95;1.11;0.02085;0.0005600000000000001
2.96;0.97;0.01968;0.00019
2.97;0.84;0.019379999999999998;-8.999999999999999e-05
2.98;0.76;0.019350000000000003;-0.00019
2.99;0.61;0.019149999999999997;-0.00019
3;0.57;0.01858;-8.999999999999999e-05
3.01;0.52;0.01882;8.999999999999999e-05
3.02;0.5;0.020050000000000002;0.00037
3.03;0.49;0.01961;0.00102
3.04;0.48;0.018449999999999998;0.00121
3.05;0.44;0.01738;0.00149
3.06;0.43;0.01735;0.00177
3.07;0.42;0.01635;0.00242
3.08;0.43;0.015619999999999998;0.00297
3.09;0.43;0.015619999999999998;0.00297
3.1;0.43;0.015619999999999998;0.00297
3.11;0.42;0.01835;0.03392
3.12;0.41;0.01722;0.034659999999999996
3.13;0.42;0.015050000000000001;0.03615
3.14;0.41;0.01405;0.03699
3.15;0.43;0.01255;0.03875
3.16;0.44;0.01202;0.039490000000000004
3.17;0.45;0.01099;0.04126
3.18;0.45;0.01056;0.04293
3.19;0.46;0.01046;0.04368
3.2;0.46;0.01022;0.04488
3.21;0.45;0.010289999999999999;0.045439999999999994
3.22;0.45;0.01039;0.046
3.23;0.45;0.01069;0.047020000000000006
3.24;0.49;0.01112;0.048229999999999995
3.25;0.52;0.011359999999999999;0.04879
3.26;0.62;0.01182;0.05009
3.27;0.7;0.012289999999999999;0.05065
3.28;0.84;0.01345;0.05037
3.29;0.93;0.01442;0.04962
3.3;0.94;0.01462;0.04925
3.31;0.94;0.01455;0.046560000000000004
3.32;0.94;0.014289999999999999;0.046189999999999995
3.33;0.92;0.013349999999999999;0.04628
3.34;0.93;0.01282;0.04628
3.35;0.95;0.01159;0.04646
3.36;0.98;0.01122;0.046560000000000004
3.37;1;0.01026;0.046560000000000004
3.38;1.02;0.01002;0.046560000000000004
3.39;1.06;0.00929;0.04646
3.4;1.06;0.00902;0.046369999999999995
3.41;1.08;0.00856;0.046090000000000006
3.42;1.08;0.00809;0.045810000000000003
3.43;1.09;0.0077599999999999995;0.045259999999999995
3.44;1.07;0.00743;0.04498
3.45;1.03;0.00719;0.04433
3.46;1.02;0.00723;0.04433
3.47;1;0.00683;0.04414
3.48;1.01;0.00683;0.043859999999999996
3.49;1.02;0.00719;0.04247
3.5;1.03;0.00726;0.04238
3.51;1.01;0.00756;0.042
3.52;1.01;0.00766;0.041909999999999996
3.53;1;0.0075899999999999995;0.041909999999999996
3.54;1.03;0.00763;0.041909999999999996
3.55;1.02;0.00723;0.04163
3.56;1.01;0.00719;0.04163
3.57;0.99;0.00639;0.04163
3.58;0.98;0.00626;0.04163
3.59;0.99;0.00636;0.041350000000000005
3.6;0.99;0.00663;0.04107
3.61;0.99;0.0069299999999999995;0.041350000000000005
3.62;0.97;0.006860000000000001;0.041350000000000005
3.63;0.94;0.006860000000000001;0.04145
3.64;0.9;0.0067599999999999995;0.04145
3.65;0.87;0.00679;0.04163
3.66;0.88;0.00713;0.04163
3.67;0.85;0.0070599999999999994;0.04154
3.68;0.79;0.00753;0.04163
3.69;0.77;0.00743;0.04172
3.7;0.72;0.00719;0.041909999999999996
3.71;0.7;0.00696;0.0421
3.72;0.65;0.00666;0.04256
3.73;0.64;0.0065899999999999995;0.04284
3.74;0.64;0.00683;0.04349
3.75;0.61;0.00683;0.04377
3.76;0.62;0.0075899999999999995;0.04451
3.77;0.63;0.00793;0.045259999999999995
3.78;0.63;0.00796;0.045259999999999995
3.79;0.53;0.0077599999999999995;0.045810000000000003
3.8;0.49;0.00726;0.046090000000000006
3.81;0.45;0.007030000000000001;0.04693
3.82;0.41;0.00683;0.04721
3.83;0.38;0.0069900000000000006;0.04786
3.84;0.36;0.0071600000000000006;0.049530000000000005
3.85;0.39;0.007030000000000001;0.0512
3.86;0.44;0.0069299999999999995;0.05213
3.87;0.52;0.006889999999999999;0.053149999999999996
3.88;0.62;0.00749;0.05353
3.89;0.65;0.00743;0.05371
3.9;0.66;0.0070599999999999994;0.054079999999999996
3.91;0.66;0.006860000000000001;0.054270000000000006
3.92;0.62;0.0065899999999999995;0.054270000000000006
3.93;0.58;0.00643;0.05464
3.94;0.56;0.00623;0.05483
3.95;0.54;0.00649;0.055479999999999995
3.96;0.57;0.00663;0.05631
3.97;0.59;0.006889999999999999;0.056780000000000004
3.98;0.64;0.00723;0.05743
3.99;0.66;0.00733;0.0578
4;0.59;0.00726;0.05771
4.01;0.55;0.0065899999999999995;0.0578
4.02;0.56;0.00639;0.05892
4.03;0.6;0.0059900000000000005;0.05929
4.04;0.57;0.00746;0.05892
4.05;0.52;0.00733;0.05836
4.06;0.48;0.00813;0.05957
4.07;0.53;0.00753;0.06031
4.08;0.4;0.00583;0.061149999999999996
4.09;0.4;0.00583;0.061149999999999996
4.1;0.4;0.00583;0.061149999999999996
4.11;0.68;0.00753;0.03243
4.12;0.71;0.00623;0.033729999999999996
4.13;0.68;0.006059999999999999;0.03401
4.14;0.6;0.0071600000000000006;0.03587
4.15;0.6;0.00666;0.036520000000000004
4.16;0.61;0.00649;0.03773
4.17;0.62;0.00633;0.038840000000000006
4.18;0.61;0.0062900000000000005;0.039310000000000005
4.19;0.54;0.00609;0.040420000000000005
4.2;0.54;0.00546;0.04107
4.21;0.5;0.0048;0.0421
4.22;0.49;0.0046;0.04256
4.23;0.47;0.00496;0.04377
4.24;0.49;0.00579;0.04442
4.25;0.54;0.00609;0.045810000000000003
4.26;0.58;0.00596;0.04684000000000001
4.27;0.61;0.00613;0.04711
4.28;0.68;0.00613;0.04777
4.29;0.71;0.006059999999999999;0.04786
4.3;0.74;0.0059299999999999995;0.04786
4.31;0.76;0.005889999999999999;0.04758
4.32;0.78;0.0057599999999999995;0.04786
4.33;0.82;0.005730000000000001;0.04814
4.34;0.97;0.00579;0.04888
4.35;1.03;0.005889999999999999;0.04897
4.36;1.19;0.0062900000000000005;0.04711
4.37;1.26;0.00613;0.046189999999999995
4.38;1.35;0.0055899999999999995;0.044789999999999996
4.39;1.37;0.00519;0.04423
4.4;1.38;0.00433;0.04368
4.41;1.37;0.004059999999999999;0.04349
4.42;1.38;0.00346;0.04303
4.43;1.37;0.0033599999999999997;0.04265
4.44;1.33;0.00346;0.04256
4.45;1.41;0.0033599999999999997;0.04284
4.46;1.47;0.0034300000000000003;0.04303
4.47;1.52;0.0036;0.04312
4.48;1.67;0.00366;0.04265
4.49;1.77;0.00413;0.04284
4.5;1.88;0.0047;0.04284
4.51;1.93;0.00529;0.04265
4.52;2.01;0.005059999999999999;0.04265
4.53;2.05;0.004860000000000001;0.04172
4.54;2.07;0.0046;0.040240000000000005
4.55;2.07;0.0049299999999999995;0.03959
4.56;2.1;0.00466;0.03829
4.57;2.07;0.00483;0.038009999999999995
4.58;2.05;0.004860000000000001;0.03754
4.59;2.01;0.00483;0.03726
4.6;2.03;0.0049299999999999995;0.03726
4.61;2.04;0.005;0.03726
4.62;2.01;0.0049299999999999995;0.03699
4.63;2.01;0.00519;0.0368
4.64;2.01;0.00529;0.036520000000000004
4.65;1.97;0.005730000000000001;0.03671
4.66;1.91;0.0057599999999999995;0.03671
4.67;1.89;0.0051600000000000005;0.03633
4.68;1.86;0.005030000000000001;0.03587
4.69;1.91;0.0048;0.03541
4.7;1.83;0.004730000000000001;0.03531
4.71;1.84;0.004730000000000001;0.03522
4.72;1.79;0.0047599999999999995;0.03513
4.73;1.8;0.00513;0.03494
4.74;1.82;0.00526;0.03503
4.75;1.68;0.0048;0.0342
4.76;1.65;0.00433;0.03345
4.77;1.58;0.0040999999999999995;0.032990000000000005
4.78;1.38;0.00456;0.03243
4.79;1.34;0.004200000000000001;0.03225
4.8;1.2;0.0038599999999999997;0.03197
4.81;1.17;0.00383;0.03187
4.82;1.14;0.00413;0.03197
4.83;1.19;0.0044599999999999996;0.03197
4.84;1.09;0.005059999999999999;0.03169
4.85;1.13;0.00539;0.032060000000000005
4.86;1.17;0.00596;0.03243
4.87;1.24;0.0059299999999999995;0.03225
4.88;1.28;0.005889999999999999;0.03271
4.89;1.52;0.005;0.03327
4.9;1.61;0.0041600000000000005;0.03364
4.91;1.78;0.0055899999999999995;0.0341
4.92;1.65;0.0038599999999999997;0.0341
4.93;1.68;0.0034;0.03438
4.94;1.72;0.00326;0.03448
4.95;1.72;0.003;0.034570000000000004
4.96;1.73;0.0033;0.034570000000000004
4.97;1.72;0.00393;0.034570000000000004
4.98;1.73;0.00373;0.03476
4.99;1.75;0.0035;0.03541
5;1.75;0.0034300000000000003;0.0355
5.01;1.75;0.0035299999999999997;0.035590000000000004
5.02;1.74;0.00346;0.035590000000000004
5.03;1.7;0.00333;0.035679999999999996
5.04;1.66;0.0034;0.0355
5.05;1.58;0.0034;0.03513
5.06;1.54;0.0034300000000000003;0.03513
5.07;1.55;0.00333;0.03503
5.08;1.51;0.0036;0.03429
5.09;1.51;0.0036;0.03429
5.1;1.51;0.0036;0.03429
5.11;1.38;0.00313;0.032990000000000005
5.12;1.36;0.00316;0.032799999999999996
5.13;1.34;0.00313;0.032619999999999996
5.14;1.34;0.00326;0.03271
5.15;1.35;0.0032;0.03271
5.16;1.3;0.0030299999999999997;0.03271
5.17;1.32;0.00346;0.032799999999999996
5.18;1.33;0.0034300000000000003;0.0329
5.19;1.31;0.0034300000000000003;0.032990000000000005
5.2;1.36;0.0034;0.03327
5.21;1.4;0.0032;0.033549999999999996
5.22;1.51;0.0033;0.03401
5.23;1.56;0.0034;0.0342
5.24;1.66;0.0033599999999999997;0.03429
5.25;1.64;0.0033599999999999997;0.03438
5.26;1.69;0.0036;0.034659999999999996
5.27;1.74;0.00363;0.03485
5.28;1.81;0.00366;0.03503
5.29;1.78;0.0035;0.03503
5.3;1.78;0.00393;0.03513
5.31;1.74;0.00366;0.03513
5.32;1.53;0.0038599999999999997;0.033549999999999996
5.33;1.46;0.004030000000000001;0.03271
5.34;1.53;0.0044599999999999996;0.03308
5.35;1.61;0.00433;0.03345
5.36;1.78;0.00413;0.0341
5.37;1.88;0.00383;0.03438
5.38;1.91;0.00376;0.034659999999999996
5.39;1.92;0.00396;0.03494
5.4;1.91;0.0039;0.03503
5.41;2.03;0.0043;0.035679999999999996
5.42;2.14;0.00443;0.03615
5.43;2.34;0.00579;0.03717
5.44;2.49;0.00609;0.03754
5.45;2.96;0.00723;0.040049999999999995
5.46;4.53;0.01052;0.045810000000000003
5.47;7.1;0.01768;0.05213
5.48;13.78;0.01798;0.05864
5.49;11.5;0.01578;0.053619999999999994
5.5;10.15;0.02844;0.05148
5.51;9.79;0.03057;0.05046
5.52;9.83;0.027510000000000003;0.05018
5.53;9.92;0.020079999999999997;0.049530000000000005
5.54;9.99;0.019010000000000003;0.04925
5.55;10;0.01199;0.048420000000000005
5.56;9.75;0.01099;0.04777
5.57;9.23;0.01269;0.046740000000000004
5.58;9;0.01482;0.046189999999999995
5.59;8.54;0.01635;0.045439999999999994
5.6;8.33;0.01715;0.04516
5.61;7.93;0.01782;0.04461
5.62;7.79;0.01782;0.04451
5.63;7.44;0.017920000000000002;0.04405
5.64;7.27;0.018179999999999998;0.04377
5.65;6.96;0.01872;0.0434
5.66;6.81;0.018850000000000002;0.04321
5.67;6.54;0.019149999999999997;0.04293
5.68;6.3;0.01948;0.04275
5.69;6.18;0.019710000000000002;0.04275
5.7;6.04;0.02011;0.04284
5.71;5.99;0.019780000000000002;0.04284
5.72;5.93;0.019850000000000003;0.04293
5.73;5.89;0.01945;0.04293
5.74;5.89;0.01785;0.04303
5.75;5.85;0.01702;0.04321
5.76;5.87;0.01622;0.0434
5.77;5.83;0.01558;0.04349
5.78;5.8;0.01499;0.0434
5.79;5.68;0.01445;0.04321
5.8;5.62;0.01449;0.04321
5.81;5.39;0.014119999999999999;0.04284
5.82;5.28;0.013890000000000001;0.04256
5.83;4.94;0.01365;0.041909999999999996
5.84;4.77;0.013689999999999999;0.04163
5.85;4.39;0.013619999999999998;0.04089
5.86;4.03;0.01325;0.03996
5.87;3.82;0.01299;0.03959
5.88;3.48;0.01285;0.038840000000000006
5.89;3.32;0.01275;0.038380000000000004
5.9;3.01;0.012150000000000001;0.03754
5.91;2.86;0.01166;0.03699
5.92;2.6;0.01072;0.03596
5.93;2.47;0.01036;0.035679999999999996
5.94;2.25;0.00976;0.03513
5.95;2.15;0.00932;0.03485
5.96;1.97;0.00856;0.0342
5.97;1.88;0.00819;0.0341
5.98;1.75;0.0075899999999999995;0.03392
5.99;1.7;0.00736;0.03392
6;1.66;0.007030000000000001;0.03401
6.01;1.67;0.0069299999999999995;0.0342
6.02;1.69;0.006860000000000001;0.03485
6.03;1.8;0.00643;0.03606
6.04;1.91;0.0067599999999999995;0.037079999999999995
6.05;2.03;0.00696;0.03754
6.06;2.04;0.00683;0.03689
6.07;2.11;0.00719;0.03736
6.08;2.11;0.00719;0.03736
6.09;2.11;0.00719;0.03736
6.1;2.75;0.00779;0.04498
6.11;2.94;0.00796;0.045810000000000003
6.12;3.5;0.00929;0.04795
6.13;3.81;0.00999;0.04888
6.14;4.59;0.01059;0.05074
6.15;4.96;0.01079;0.05158
6.16;5.69;0.01109;0.05278
6.17;6.33;0.01139;0.05353
6.18;6.6;0.011619999999999998;0.053810000000000004
6.19;7.01;0.012119999999999999;0.05399
6.2;7.16;0.01262;0.054079999999999996
6.21;7.31;0.01485;0.053899999999999997
6.22;7.34;0.016579999999999998;0.05371
6.23;7.3;0.019780000000000002;0.05325
6.24;7.24;0.02118;0.05306
6.25;7.11;0.02364;0.0525
6.26;7.04;0.024640000000000002;0.05223
6.27;6.92;0.026109999999999998;0.05185
6.28;6.88;0.026609999999999998;0.05167
6.29;6.83;0.027010000000000003;0.05148
6.3;6.81;0.027010000000000003;0.05139
6.31;6.76;0.02674;0.0512
6.32;6.73;0.02657;0.05102
6.33;6.62;0.02604;0.05083
6.34;6.55;0.02591;0.05065
6.35;6.42;0.02541;0.05037
6.36;6.27;0.025079999999999998;0.05009
6.37;6.2;0.02501;0.05
6.38;6.07;0.02488;0.04972
6.39;6.01;0.02488;0.04962
6.4;5.93;0.025079999999999998;0.04962
6.41;5.9;0.02531;0.04962
6.42;5.9;0.02571;0.04972
6.43;5.9;0.02587;0.04981
6.44;5.88;0.02597;0.04981
6.45;5.82;0.02581;0.04981
6.46;5.78;0.02558;0.04981
6.47;5.67;0.02528;0.04962
6.48;5.55;0.02518;0.049530000000000005
6.49;5.5;0.02541;0.049530000000000005
6.5;5.45;0.02561;0.04944
6.51;5.36;0.02607;0.04944
6.52;5.32;0.02631;0.04944
6.53;5.27;0.02691;0.049530000000000005
6.54;5.23;0.027239999999999997;0.04972
6.55;5.22;0.027440000000000003;0.04972
6.56;5.19;0.02784;0.0499
6.57;5.18;0.027870000000000002;0.0499
6.58;5.16;0.02797;0.05
6.59;5.14;0.027870000000000002;0.05018
6.6;5.12;0.027510000000000003;0.05027
6.61;5.1;0.027239999999999997;0.05027
6.62;5.05;0.027010000000000003;0.05027
6.63;5.02;0.026969999999999997;0.05027
6.64;4.94;0.02734;0.05037
6.65;4.89;0.027469999999999998;0.05037
6.66;4.76;0.026940000000000002;0.05009
6.67;4.64;0.027010000000000003;0.05
6.68;4.6;0.027170000000000003;0.05
